2009-02-05,1045.0
2009-02-06,1017.0
2009-02-09,1030.0
2009-02-10,987.0
2009-02-12,999.0
2009-02-13,974.0
2009-02-16,950.0
2009-02-17,933.0
2009-02-18,923.0
2009-02-19,935.0
2009-02-20,913.0
2009-02-23,872.0
2009-02-24,877.0
2009-02-25,887.0
2009-02-26,890.0
2009-02-27,920.0
2009-03-02,885.0
2009-03-03,827.0
2009-03-04,840.0
2009-03-05,871.0
2009-03-06,842.0
2009-03-09,837.0
2009-03-10,840.0
2009-03-11,838.0
2009-03-12,806.0
2009-03-13,827.0
2009-03-16,850.0
2009-03-17,866.0
2009-03-18,881.0
2009-03-19,890.0
2009-03-23,984.0
2009-03-24,1018.0
2009-03-25,1071.0
2009-03-26,1077.0
2009-03-27,1049.0
2009-03-30,1003.0
2009-03-31,986.0
2009-04-01,1025.0
2009-04-02,1081.0
2009-04-03,1133.0
2009-04-06,1141.0
2009-04-07,1130.0
2009-04-08,1103.0
2009-04-09,1154.0
2009-04-10,1163.0
2009-04-13,1206.0
2009-04-14,1188.0
2009-04-15,1179.0
2009-04-16,1182.0
2009-04-17,1188.0
2009-04-20,1192.0
2009-04-21,1115.0
2009-04-22,1110.0
2009-04-23,1090.0
2009-04-24,1070.0
2009-04-27,1066.0
2009-04-28,1024.0
2009-04-30,1038.0
2009-05-01,1105.0
2009-05-07,1159.0
2009-05-08,1146.0
2009-05-11,1195.0
2009-05-12,1150.0
2009-05-13,1179.0
2009-05-14,1117.0
2009-05-15,1122.0
2009-05-18,1075.0
2009-05-19,1111.0
2009-05-20,1176.0
2009-05-21,1180.0
2009-05-22,1174.0
2009-05-25,1177.0
2009-05-26,1177.0
2009-05-27,1186.0
2009-05-28,1198.0
2009-05-29,1216.0
2009-06-01,1286.0
2009-06-02,1281.0
2009-06-03,1284.0
2009-06-04,1261.0
2009-06-05,1298.0
2009-06-08,1304.0
2009-06-09,1256.0
2009-06-10,1307.0
2009-06-11,1301.0
2009-06-12,1308.0
2009-06-15,1261.0
2009-06-16,1192.0
2009-06-17,1182.0
2009-06-18,1139.0
2009-06-19,1179.0
2009-06-22,1164.0
2009-06-23,1111.0
2009-06-24,1114.0
2009-06-25,1155.0
2009-06-26,1162.0
2009-06-29,1121.0
2009-06-30,1146.0
2009-07-01,1129.0
2009-07-02,1120.0
2009-07-03,1118.0
2009-07-06,1083.0
2009-07-07,1070.0
2009-07-08,1070.0
2009-07-09,1056.0
2009-07-10,1049.0
2009-07-13,1035.0
2009-07-14,1063.0
2009-07-15,1048.0
2009-07-16,1093.0
2009-07-17,1093.0
2009-07-21,1147.0
2009-07-22,1139.0
2009-07-23,1132.0
2009-07-24,1171.0
2009-07-27,1169.0
2009-07-28,1171.0
2009-07-29,1171.0
2009-07-30,1154.0
2009-07-31,1187.0
2009-08-03,1180.0
2009-08-04,1247.0
2009-08-05,1271.0
2009-08-06,1308.0
2009-08-07,1303.0
2009-08-10,1315.0
2009-08-11,1298.0
2009-08-12,1250.0
2009-08-13,1260.0
2009-08-14,1295.0
2009-08-17,1241.0
2009-08-18,1232.0
2009-08-19,1217.0
2009-08-20,1241.0
2009-08-21,1225.0
2009-08-24,1255.0
2009-08-25,1256.0
2009-08-26,1261.0
2009-08-27,1226.0
2009-08-28,1226.0
2009-08-31,1212.0
